Year,State,Energy Source,Megawatthours
1991,WY,Natural Gas,321763.0
1991,WY,Other,47491.0
1991,WY,Petroleum,61417.0
1991,WY,Wood and Wood Derived Fuels,50440.0
1992,AK,Coal,495795.0
1992,AK,Hydroelectric Conventional,918120.0
1992,AK,Natural Gas,3214330.0
1992,AK,Other Biomass,16295.0
1992,AK,Petroleum,521950.0
1992,AK,Wind,0.0
1992,AK,Wood and Wood Derived Fuels,131934.0
1992,AL,Coal,61160671.0
1992,AL,Hydroelectric Conventional,10260023.0
1992,AL,Natural Gas,1396063.0
1992,AL,Nuclear,19397436.0
1992,AL,Other Biomass,28790.0
1992,AL,Other Gases,328720.0
1992,AL,Petroleum,194866.0
1992,AL,Wood and Wood Derived Fuels,2467853.0
1992,AR,Coal,20093600.0
1992,AR,Hydroelectric Conventional,3377255.0
1992,AR,Natural Gas,3426632.0
1992,AR,Nuclear,11325661.0
1992,AR,Other Biomass,14983.0
1992,AR,Petroleum,52668.0
1992,AR,Pumped Storage,2692.0
1992,AR,Wood and Wood Derived Fuels,1452610.0
1992,AZ,Coal,34817088.0
1992,AZ,Hydroelectric Conventional,6620757.0
1992,AZ,Natural Gas,2975365.0
1992,AZ,Nuclear,25608706.0
1992,AZ,Petroleum,101915.0
1992,AZ,Pumped Storage,290465.0
1992,AZ,Wood and Wood Derived Fuels,138431.0
1992,CA,Coal,3299510.0
1992,CA,Geothermal,14771487.0
1992,CA,Hydroelectric Conventional,20167410.0
1992,CA,Natural Gas,88704787.0
1992,CA,Nuclear,35244336.0
1992,CA,Other,10211.0
1992,CA,Other Biomass,2783356.0
1992,CA,Other Gases,2714688.0
1992,CA,Petroleum,1948539.0
1992,CA,Pumped Storage,-4495.0
1992,CA,Solar Thermal and Photovoltaic,399260.0
1992,CA,Wind,2863999.0
1992,CA,Wood and Wood Derived Fuels,4252371.0
1992,CO,Coal,30247748.0
1992,CO,Hydroelectric Conventional,1499162.0
1992,CO,Natural Gas,1347188.0
1992,CO,Other Biomass,28173.0
1992,CO,Petroleum,40888.0
1992,CO,Pumped Storage,132331.0
1992,CT,Coal,3717996.0
1992,CT,Hydroelectric Conventional,423713.0
1992,CT,Natural Gas,1471825.0
1992,CT,Nuclear,16770708.0
1992,CT,Other,0.0
1992,CT,Other Biomass,1337177.0
1992,CT,Other Gases,2819.0
1992,CT,Petroleum,5483841.0
1992,CT,Pumped Storage,3301.0
1992,DC,Coal,0.0
1992,DC,Petroleum,73991.0
1992,DE,Coal,4003881.0
1992,DE,Natural Gas,627975.0
1992,DE,Other,6315.0
1992,DE,Other Gases,164881.0
1992,DE,Petroleum,2181233.0
1992,FL,Coal,62709653.0
1992,FL,Hydroelectric Conventional,235604.0
1992,FL,Natural Gas,19919616.0
1992,FL,Nuclear,25115956.0
1992,FL,Other,1951858.0
1992,FL,Other Biomass,2920768.0
1992,FL,Other Gases,15178.0
1992,FL,Petroleum,28617786.0
1992,FL,Wood and Wood Derived Fuels,2290724.0
1992,GA,Coal,59227954.0
1992,GA,Hydroelectric Conventional,4915318.0
1992,GA,Natural Gas,729290.0
1992,GA,Nuclear,27996298.0
1992,GA,Other Biomass,87064.0
1992,GA,Petroleum,813405.0
1992,GA,Pumped Storage,483079.0
1992,GA,Wood and Wood Derived Fuels,3105821.0
1992,HI,Coal,556628.0
1992,HI,Geothermal,2134.0
1992,HI,Hydroelectric Conventional,61123.0
1992,HI,Other Biomass,805042.0
1992,HI,Other Gases,62401.0
1992,HI,Petroleum,8334203.0
1992,HI,Wind,22676.0
1992,HI,Wood and Wood Derived Fuels,254.0
1992,IA,Coal,25763013.0
1992,IA,Hydroelectric Conventional,999665.0
1992,IA,Natural Gas,269011.0
1992,IA,Nuclear,3405144.0
1992,IA,Other Biomass,20009.0
1992,IA,Petroleum,40085.0
1992,ID,Coal,44371.0
1992,ID,Hydroelectric Conventional,6653977.0
1992,ID,Natural Gas,137549.0
1992,ID,Other,72032.0
1992,ID,Other Biomass,8619.0
1992,ID,Petroleum,2313.0
1992,ID,Wood and Wood Derived Fuels,544143.0
1992,IL,Coal,51416591.0
1992,IL,Hydroelectric Conventional,139308.0
1992,IL,Natural Gas,1703597.0
1992,IL,Nuclear,73742321.0
1992,IL,Other Biomass,202394.0
1992,IL,Other Gases,404078.0
1992,IL,Petroleum,437893.0
1992,IL,Wood and Wood Derived Fuels,46.0
1992,IN,Coal,96616880.0
1992,IN,Hydroelectric Conventional,562476.0
1992,IN,Natural Gas,1184257.0
1992,IN,Other Biomass,33471.0
1992,IN,Other Gases,2133416.0
1992,IN,Petroleum,488064.0
1992,KS,Coal,22152736.0
1992,KS,Hydroelectric Conventional,9768.0
1992,KS,Natural Gas,1372392.0
1992,KS,Nuclear,8490658.0
1992,KS,Petroleum,52826.0
1992,KS,Wind,113.0
1992,KY,Coal,73476309.0
1992,KY,Hydroelectric Conventional,3767232.0
1992,KY,Natural Gas,23832.0
1992,KY,Petroleum,83886.0
1992,LA,Coal,19840001.0
1992,LA,Hydroelectric Conventional,656492.0
1992,LA,Natural Gas,36977798.0
1992,LA,Nuclear,10355520.0
1992,LA,Other,702002.0
1992,LA,Other Biomass,80251.0
1992,LA,Other Gases,1162816.0
1992,LA,Petroleum,1065464.0
1992,LA,Wood and Wood Derived Fuels,2533780.0
1992,MA,Coal,11064697.0
1992,MA,Hydroelectric Conventional,1010856.0
1992,MA,Natural Gas,8479397.0
1992,MA,Nuclear,4741968.0
1992,MA,Other Biomass,1681890.0
1992,MA,Petroleum,13726316.0
1992,MA,Pumped Storage,-648685.0
1992,MA,Wood and Wood Derived Fuels,31216.0
1992,MD,Coal,23850470.0
1992,MD,Hydroelectric Conventional,1824659.0
1992,MD,Natural Gas,1077542.0
1992,MD,Nuclear,10663950.0
1992,MD,Other Biomass,329854.0
1992,MD,Other Gases,506572.0
1992,MD,Petroleum,2749511.0
1992,MD,Wood and Wood Derived Fuels,174801.0
1992,ME,Coal,559844.0
1992,ME,Hydroelectric Conventional,3512606.0
1992,ME,Natural Gas,24687.0
1992,ME,Nuclear,5357999.0
1992,ME,Other Biomass,409247.0
1992,ME,Petroleum,2187082.0
1992,ME,Wood and Wood Derived Fuels,3632079.0
1992,MI,Coal,63346702.0
1992,MI,Hydroelectric Conventional,1782271.0
1992,MI,Natural Gas,9528639.0
1992,MI,Nuclear,18848731.0
1992,MI,Other,31190.0
1992,MI,Other Biomass,330502.0
1992,MI,Other Gases,243754.0
1992,MI,Petroleum,628767.0
1992,MI,Pumped Storage,-770902.0
1992,MI,Wood and Wood Derived Fuels,1352285.0
1992,MN,Coal,25701266.0
1992,MN,Hydroelectric Conventional,1062506.0
1992,MN,Natural Gas,645888.0
1992,MN,Nuclear,11166355.0
1992,MN,Other Biomass,525005.0
1992,MN,Petroleum,648658.0
1992,MN,Wind,145.0
1992,MN,Wood and Wood Derived Fuels,509061.0
1992,MO,Coal,47099235.0
1992,MO,Hydroelectric Conventional,1481265.0
1992,MO,Natural Gas,237779.0
1992,MO,Nuclear,8083975.0
1992,MO,Other Biomass,85.0
1992,MO,Petroleum,81078.0
1992,MO,Pumped Storage,-31744.0
1992,MS,Coal,7836090.0
1992,MS,Natural Gas,4735182.0
1992,MS,Nuclear,8173763.0
1992,MS,Petroleum,413903.0
1992,MS,Wood and Wood Derived Fuels,1976025.0
1992,MT,Coal,17453833.0
1992,MT,Hydroelectric Conventional,8270838.0
1992,MT,Natural Gas,34569.0
1992,MT,Petroleum,16956.0
1992,MT,Wind,50.0
1992,MT,Wood and Wood Derived Fuels,123399.0
1992,NC,Coal,58274019.0
1992,NC,Hydroelectric Conventional,5768453.0
1992,NC,Natural Gas,361308.0
1992,NC,Nuclear,22753813.0
1992,NC,Other,225149.0
1992,NC,Other Biomass,30506.0
1992,NC,Petroleum,335046.0
1992,NC,Pumped Storage,109885.0
1992,NC,Wood and Wood Derived Fuels,1677076.0
1992,ND,Coal,26960827.0
1992,ND,Hydroelectric Conventional,1698854.0
1992,ND,Natural Gas,13411.0
1992,ND,Other Gases,38523.0
1992,ND,Petroleum,55282.0
1992,NE,Coal,12440175.0
1992,NE,Hydroelectric Conventional,1075446.0
1992,NE,Natural Gas,145492.0
1992,NE,Nuclear,8748468.0
1992,NE,Other Biomass,6435.0
1992,NE,Petroleum,9482.0
1992,NH,Coal,3187087.0
1992,NH,Hydroelectric Conventional,1393631.0
1992,NH,Natural Gas,57001.0
1992,NH,Nuclear,7868653.0
1992,NH,Other Biomass,164099.0
1992,NH,Petroleum,1413274.0
1992,NH,Wood and Wood Derived Fuels,1033508.0
1992,NJ,Coal,5409083.0
1992,NJ,Hydroelectric Conventional,22380.0
1992,NJ,Natural Gas,14515031.0
1992,NJ,Nuclear,21595097.0
1992,NJ,Other Biomass,904189.0
1992,NJ,Other Gases,48157.0
1992,NJ,Petroleum,1308375.0
1992,NJ,Pumped Storage,-138298.0
1992,NM,Coal,25348413.0
1992,NM,Hydroelectric Conventional,255046.0
1992,NM,Natural Gas,2414692.0
1992,NM,Other Biomass,14128.0
1992,NM,Petroleum,37159.0
1992,NV,Coal,16443169.0
1992,NV,Geothermal,1177972.0
1992,NV,Hydroelectric Conventional,1985691.0
1992,NV,Natural Gas,3392197.0
1992,NV,Other,20929.0
1992,NV,Petroleum,327585.0
1992,NY,Coal,27279703.0
1992,NY,Hydroelectric Conventional,28056647.0
1992,NY,Natural Gas,26849697.0
1992,NY,Nuclear,24154932.0
1992,NY,Other Biomass,1738485.0
1992,NY,Other Gases,91985.0
1992,NY,Petroleum,18319258.0
1992,NY,Pumped Storage,-1031645.0
1992,NY,Wood and Wood Derived Fuels,489862.0
1992,OH,Coal,121249946.0
1992,OH,Hydroelectric Conventional,253165.0
1992,OH,Natural Gas,340236.0
1992,OH,Nuclear,14805499.0
1992,OH,Other Biomass,349113.0
1992,OH,Other Gases,73545.0
1992,OH,Petroleum,258124.0
1992,OH,Wood and Wood Derived Fuels,332100.0
1992,OK,Coal,30003846.0
1992,OK,Hydroelectric Conventional,3241701.0
1992,OK,Natural Gas,16419444.0
1992,OK,Other Biomass,1832.0
1992,OK,Other Gases,72380.0
1992,OK,Petroleum,51626.0
1992,OK,Pumped Storage,-31864.0
1992,OK,Wood and Wood Derived Fuels,247483.0
1992,OR,Coal,3702081.0
1992,OR,Hydroelectric Conventional,31718535.0
1992,OR,Natural Gas,1527911.0
1992,OR,Nuclear,4572587.0
1992,OR,Other Biomass,93795.0
1992,OR,Petroleum,10655.0
1992,OR,Wind,539.0
1992,OR,Wood and Wood Derived Fuels,719271.0
1992,PA,Coal,109124697.0
1992,PA,Hydroelectric Conventional,2577615.0
1992,PA,Natural Gas,2707834.0
1992,PA,Nuclear,60132729.0
1992,PA,Other,243730.0
1992,PA,Other Biomass,1252363.0
1992,PA,Other Gases,1011223.0
1992,PA,Petroleum,2648000.0
1992,PA,Pumped Storage,-918889.0
1992,PA,Wood and Wood Derived Fuels,626343.0
1992,RI,Coal,0.0
1992,RI,Hydroelectric Conventional,9946.0
1992,RI,Natural Gas,4612506.0
1992,RI,Other Biomass,63834.0
1992,RI,Petroleum,98919.0
1992,SC,Coal,23677865.0
1992,SC,Hydroelectric Conventional,3310446.0
1992,SC,Natural Gas,271179.0
1992,SC,Nuclear,45536530.0
1992,SC,Other,6027.0
1992,SC,Other Biomass,63812.0
1992,SC,Other Gases,17359.0
1992,SC,Petroleum,158187.0
1992,SC,Pumped Storage,-535497.0
1992,SC,Wood and Wood Derived Fuels,1664601.0
1992,SD,Coal,2626290.0
1992,SD,Hydroelectric Conventional,3612010.0
1992,SD,Natural Gas,642.0
1992,SD,Petroleum,7472.0
1992,TN,Coal,51527665.0
1992,TN,Hydroelectric Conventional,10011047.0
1992,TN,Natural Gas,275511.0
1992,TN,Nuclear,15653580.0
1992,TN,Other,79537.0
1992,TN,Other Biomass,54764.0
1992,TN,Other Gases,3454.0
1992,TN,Petroleum,129598.0
1992,TN,Pumped Storage,-421383.0
1992,TN,Wood and Wood Derived Fuels,434339.0
1992,TX,Coal,121395162.0
1992,TX,Hydroelectric Conventional,2638164.0
1992,TX,Natural Gas,134639387.0
1992,TX,Nuclear,24496392.0
1992,TX,Other,324978.0
1992,TX,Other Biomass,340652.0
1992,TX,Other Gases,3527112.0
1992,TX,Petroleum,1628161.0
1992,TX,Solar Thermal and Photovoltaic,369.0
1992,TX,Wood and Wood Derived Fuels,1301936.0
1992,UT,Coal,31552990.0
1992,UT,Geothermal,186369.0
1992,UT,Hydroelectric Conventional,602384.0
1992,UT,Natural Gas,631435.0
1992,UT,Other Gases,230326.0
1992,UT,Petroleum,33635.0
1992,UT,Pumped Storage,0.0
1992,VA,Coal,26225034.0
1992,VA,Hydroelectric Conventional,1089975.0
1992,VA,Natural Gas,2475690.0
1992,VA,Nuclear,23334340.0
1992,VA,Other,484.0
1992,VA,Other Biomass,759914.0
1992,VA,Petroleum,1852865.0
1992,VA,Pumped Storage,-664933.0
1992,VA,Solar Thermal and Photovoltaic,11.0
1992,VA,Wood and Wood Derived Fuels,1278974.0
1992,VT,Hydroelectric Conventional,921498.0
1992,VT,Natural Gas,63120.0
1992,VT,Nuclear,3734594.0
1992,VT,Petroleum,2688.0
1992,VT,Wind,0.0
1992,VT,Wood and Wood Derived Fuels,148242.0
1992,WA,Coal,9658148.0
1992,WA,Hydroelectric Conventional,68324659.0
1992,WA,Natural Gas,1273763.0
1992,WA,Nuclear,5692379.0
1992,WA,Other,1.0
1992,WA,Other Biomass,172810.0
1992,WA,Other Gases,234023.0
1992,WA,Petroleum,25745.0
1992,WA,Pumped Storage,0.0
1992,WA,Wood and Wood Derived Fuels,1100901.0
1992,WI,Coal,33833943.0
1992,WI,Hydroelectric Conventional,2401605.0
1992,WI,Natural Gas,379591.0
1992,WI,Nuclear,11207185.0
1992,WI,Other Biomass,162325.0
1992,WI,Petroleum,155249.0
1992,WI,Wind,0.0
1992,WI,Wood and Wood Derived Fuels,753503.0
1992,WV,Coal,73352552.0
1992,WV,Hydroelectric Conventional,1271063.0
1992,WV,Natural Gas,120856.0
1992,WV,Other,50.0
1992,WV,Other Gases,174182.0
1992,WV,Petroleum,241211.0
1992,WY,Coal,41380784.0
1992,WY,Hydroelectric Conventional,635640.0
1992,WY,Natural Gas,341257.0
1992,WY,Other,45396.0
1992,WY,Other Gases,8642.0
1992,WY,Petroleum,58483.0
1992,WY,Wood and Wood Derived Fuels,3692.0
1993,AK,Coal,533123.0
1993,AK,Hydroelectric Conventional,1302992.0
1993,AK,Natural Gas,3191814.0
1993,AK,Other Biomass,15422.0
1993,AK,Petroleum,587422.0
1993,AK,Wind,0.0
1993,AK,Wood and Wood Derived Fuels,90504.0
1993,AL,Coal,67336321.0
1993,AL,Hydroelectric Conventional,9034210.0
1993,AL,Natural Gas,1260978.0
1993,AL,Nuclear,17823325.0
1993,AL,Other Biomass,2383.0
1993,AL,Other Gases,338105.0
1993,AL,Petroleum,192944.0
1993,AL,Wood and Wood Derived Fuels,3348730.0
1993,AR,Coal,18091528.0
1993,AR,Hydroelectric Conventional,4509292.0
1993,AR,Natural Gas,2703261.0
1993,AR,Nuclear,13521676.0
1993,AR,Other Biomass,29607.0
1993,AR,Petroleum,73127.0
1993,AR,Pumped Storage,0.0
1993,AR,Wood and Wood Derived Fuels,1570163.0
1993,AZ,Coal,37272195.0
1993,AZ,Hydroelectric Conventional,6697088.0
1993,AZ,Natural Gas,1936549.0
1993,AZ,Nuclear,22048880.0
1993,AZ,Petroleum,85442.0
1993,AZ,Pumped Storage,325983.0
1993,AZ,Wood and Wood Derived Fuels,102849.0
1993,CA,Coal,3129951.0
1993,CA,Geothermal,14948113.0
1993,CA,Hydroelectric Conventional,40492526.0
1993,CA,Natural Gas,79644169.0
1993,CA,Nuclear,31580692.0
1993,CA,Other,11423.0
1993,CA,Other Biomass,2891154.0
1993,CA,Other Gases,3097462.0
1993,CA,Petroleum,3601682.0
1993,CA,Pumped Storage,282924.0
1993,CA,Solar Thermal and Photovoltaic,462078.0
1993,CA,Wind,2983640.0
1993,CA,Wood and Wood Derived Fuels,3864828.0
1993,CO,Coal,30701319.0
1993,CO,Hydroelectric Conventional,1911842.0
1993,CO,Natural Gas,1510863.0
1993,CO,Other Biomass,34448.0
1993,CO,Petroleum,8966.0
1993,CO,Pumped Storage,72745.0
1993,CT,Coal,3508317.0
1993,CT,Hydroelectric Conventional,414685.0
1993,CT,Natural Gas,1383916.0
1993,CT,Nuclear,21801782.0
1993,CT,Other,0.0
1993,CT,Other Biomass,1395624.0
1993,CT,Petroleum,4384501.0
1993,CT,Pumped Storage,-4254.0
1993,DC,Coal,0.0
1993,DC,Petroleum,188452.0
1993,DE,Coal,5374615.0
1993,DE,Natural Gas,1029190.0
1993,DE,Other,6049.0
1993,DE,Other Gases,103206.0
1993,DE,Petroleum,2504620.0
1993,FL,Coal,63138674.0
1993,FL,Hydroelectric Conventional,210776.0
1993,FL,Natural Gas,20754801.0
1993,FL,Nuclear,25886864.0
1993,FL,Other,1676955.0
1993,FL,Other Biomass,3096959.0
1993,FL,Other Gases,72413.0
1993,FL,Petroleum,34727092.0
1993,FL,Wood and Wood Derived Fuels,2369622.0
1993,GA,Coal,64252566.0
1993,GA,Hydroelectric Conventional,4456651.0
1993,GA,Natural Gas,696214.0
1993,GA,Nuclear,27233352.0
1993,GA,Other Biomass,113394.0
1993,GA,Petroleum,1137913.0
1993,GA,Pumped Storage,344444.0
1993,GA,Wood and Wood Derived Fuels,3213037.0
1993,HI,Coal,1479074.0
1993,HI,Geothermal,152249.0
1993,HI,Hydroelectric Conventional,56243.0
1993,HI,Other Biomass,777056.0
1993,HI,Other Gases,63068.0
1993,HI,Petroleum,7393981.0
1993,HI,Wind,21944.0
1993,HI,Wood and Wood Derived Fuels,72.0
1993,IA,Coal,27531644.0
1993,IA,Hydroelectric Conventional,747182.0
1993,IA,Natural Gas,448989.0
1993,IA,Nuclear,3235009.0
1993,IA,Other Biomass,29264.0
1993,IA,Petroleum,56925.0
1993,IA,Wind,0.0
1993,ID,Coal,39299.0
1993,ID,Hydroelectric Conventional,9715485.0
1993,ID,Natural Gas,156736.0
1993,ID,Other,74844.0
1993,ID,Other Biomass,10240.0
1993,ID,Petroleum,432.0
1993,ID,Wood and Wood Derived Fuels,536397.0
1993,IL,Coal,61490315.0
1993,IL,Hydroelectric Conventional,130194.0
1993,IL,Natural Gas,2126611.0
1993,IL,Nuclear,78373458.0
1993,IL,Other Biomass,251034.0
1993,IL,Other Gases,347139.0
1993,IL,Petroleum,734092.0
1993,IL,Wood and Wood Derived Fuels,248.0
1993,IN,Coal,99676953.0
1993,IN,Hydroelectric Conventional,448400.0
1993,IN,Natural Gas,974598.0
1993,IN,Other Biomass,32454.0
1993,IN,Other Gases,2130459.0
1993,IN,Petroleum,372274.0
1993,KS,Coal,26799665.0
1993,KS,Hydroelectric Conventional,4985.0
1993,KS,Natural Gas,1942454.0
1993,KS,Nuclear,7899543.0
1993,KS,Petroleum,95862.0
1993,KS,Wind,58.0
1993,KY,Coal,81722246.0
1993,KY,Hydroelectric Conventional,3155113.0
1993,KY,Natural Gas,23632.0
1993,KY,Petroleum,96727.0
1993,LA,Coal,19411728.0
1993,LA,Hydroelectric Conventional,1231946.0
1993,LA,Natural Gas,36355225.0
1993,LA,Nuclear,14398103.0
1993,LA,Other,716315.0
1993,LA,Other Biomass,84369.0
1993,LA,Other Gases,700587.0
1993,LA,Petroleum,3487566.0
1993,LA,Wood and Wood Derived Fuels,2589696.0
1993,MA,Coal,9930394.0
1993,MA,Hydroelectric Conventional,882373.0
1993,MA,Natural Gas,9050108.0
1993,MA,Nuclear,4338685.0
1993,MA,Other Biomass,1858998.0
1993,MA,Petroleum,11591852.0
1993,MA,Pumped Storage,-678809.0
1993,MA,Wind,0.0
1993,MA,Wood and Wood Derived Fuels,105607.0
1993,MD,Coal,25126979.0
1993,MD,Hydroelectric Conventional,1658271.0
1993,MD,Natural Gas,772304.0
1993,MD,Nuclear,12300816.0
1993,MD,Other Biomass,303818.0
1993,MD,Other Gases,475788.0
1993,MD,Petroleum,4164790.0
1993,MD,Wood and Wood Derived Fuels,175122.0
1993,ME,Coal,549170.0
1993,ME,Hydroelectric Conventional,3245780.0
1993,ME,Natural Gas,9878.0
1993,ME,Nuclear,5739866.0
1993,ME,Other Biomass,489107.0
1993,ME,Other Gases,4788.0
1993,ME,Petroleum,1863091.0
1993,ME,Wood and Wood Derived Fuels,3712592.0
1993,MI,Coal,63959080.0
1993,MI,Hydroelectric Conventional,1761842.0
1993,MI,Natural Gas,10020213.0
1993,MI,Nuclear,28525000.0
1993,MI,Other,37111.0
1993,MI,Other Biomass,487404.0
1993,MI,Other Gases,3371.0
1993,MI,Petroleum,761575.0
1993,MI,Pumped Storage,-773214.0
1993,MI,Wood and Wood Derived Fuels,1586167.0
1993,MN,Coal,28652362.0
1993,MN,Hydroelectric Conventional,1150808.0
1993,MN,Natural Gas,512693.0
1993,MN,Nuclear,11986053.0
1993,MN,Other Biomass,526975.0
1993,MN,Petroleum,637904.0
1993,MN,Wind,185.0
1993,MN,Wood and Wood Derived Fuels,573655.0
1993,MO,Coal,40983960.0
1993,MO,Hydroelectric Conventional,3184483.0
1993,MO,Natural Gas,439974.0
1993,MO,Nuclear,8381333.0
1993,MO,Other Biomass,2248.0
1993,MO,Petroleum,635278.0
1993,MO,Pumped Storage,-74307.0
1993,MS,Coal,8880214.0
1993,MS,Natural Gas,3604647.0
1993,MS,Nuclear,7903547.0
1993,MS,Petroleum,3600540.0
1993,MS,Wood and Wood Derived Fuels,1952578.0
1993,MT,Coal,14082858.0
1993,MT,Hydroelectric Conventional,9614088.0
1993,MT,Natural Gas,34920.0
1993,MT,Petroleum,22069.0
1993,MT,Wood and Wood Derived Fuels,118919.0
1993,NC,Coal,63572654.0
1993,NC,Hydroelectric Conventional,4987070.0
1993,NC,Natural Gas,394750.0
1993,NC,Nuclear,23758927.0
1993,NC,Other,234982.0
1993,NC,Other Biomass,42505.0
1993,NC,Petroleum,407255.0
1993,NC,Pumped Storage,246302.0
1993,NC,Wood and Wood Derived Fuels,1669999.0
1993,ND,Coal,27140713.0
1993,ND,Hydroelectric Conventional,1415110.0
1993,ND,Natural Gas,7076.0
1993,ND,Other Gases,39393.0
1993,ND,Petroleum,61118.0
1993,NE,Coal,14776211.0
1993,NE,Hydroelectric Conventional,1001663.0
1993,NE,Natural Gas,153065.0
1993,NE,Nuclear,6805133.0
1993,NE,Other Biomass,5750.0
1993,NE,Petroleum,19035.0
1993,NH,Coal,3263241.0
1993,NH,Hydroelectric Conventional,1410609.0
1993,NH,Natural Gas,11503.0
1993,NH,Nuclear,9046805.0
1993,NH,Other Biomass,167871.0
1993,NH,Petroleum,1304573.0
1993,NH,Wood and Wood Derived Fuels,1038158.0
1993,NJ,Coal,5465771.0
1993,NJ,Hydroelectric Conventional,19005.0
1993,NJ,Natural Gas,15545039.0
1993,NJ,Nuclear,24932240.0
1993,NJ,Other Biomass,943977.0
1993,NJ,Other Gases,86860.0
1993,NJ,Petroleum,1475224.0
1993,NJ,Pumped Storage,-123234.0
1993,NM,Coal,25507029.0
1993,NM,Hydroelectric Conventional,293827.0
1993,NM,Natural Gas,2888566.0
1993,NM,Other Biomass,11816.0
1993,NM,Petroleum,43290.0
1993,NV,Coal,15627860.0
1993,NV,Geothermal,1540055.0
1993,NV,Hydroelectric Conventional,1972180.0
1993,NV,Natural Gas,4033198.0
1993,NV,Other,2198.0
1993,NV,Petroleum,326981.0
1993,NY,Coal,24501966.0
1993,NY,Hydroelectric Conventional,29443296.0
1993,NY,Natural Gas,27075267.0
1993,NY,Nuclear,26889261.0
1993,NY,Other Biomass,1724963.0
1993,NY,Other Gases,90980.0
1993,NY,Petroleum,15072965.0
1993,NY,Pumped Storage,-1135702.0
1993,NY,Wood and Wood Derived Fuels,558035.0
1993,OH,Coal,123795912.0
1993,OH,Hydroelectric Conventional,189613.0
1993,OH,Natural Gas,371452.0
1993,OH,Nuclear,10010661.0
1993,OH,Other Biomass,99045.0
1993,OH,Other Gases,128520.0
1993,OH,Petroleum,346002.0
1993,OH,Wood and Wood Derived Fuels,296087.0
1993,OK,Coal,31692175.0
1993,OK,Hydroelectric Conventional,4357456.0
1993,OK,Natural Gas,16762567.0
1993,OK,Other Biomass,0.0
1993,OK,Other Gases,89656.0
1993,OK,Petroleum,56319.0
1993,OK,Pumped Storage,-61044.0
1993,OK,Wood and Wood Derived Fuels,262544.0
1993,OR,Coal,3520392.0
1993,OR,Hydroelectric Conventional,35864080.0
1993,OR,Natural Gas,1778067.0
1993,OR,Nuclear,-21276.0
1993,OR,Other Biomass,95238.0
1993,OR,Petroleum,33668.0
1993,OR,Wood and Wood Derived Fuels,639416.0
1993,PA,Coal,108131818.0
1993,PA,Hydroelectric Conventional,2376466.0
1993,PA,Natural Gas,3869669.0
1993,PA,Nuclear,59330534.0
1993,PA,Other,207510.0
1993,PA,Other Biomass,1425981.0
1993,PA,Other Gases,1097975.0
1993,PA,Petroleum,5013320.0
1993,PA,Pumped Storage,-884047.0
1993,PA,Wood and Wood Derived Fuels,644906.0
1993,RI,Coal,0.0
1993,RI,Hydroelectric Conventional,9385.0
1993,RI,Natural Gas,4508632.0
1993,RI,Other Biomass,74798.0
